Provincia;Identificador_Canton;Identificador_Parroquia;Zona;Sector;Numero_vivienda;Tipo_via;Tipo_vivienda;Condicion_ocupacion_vivienda_particular;Condicion_ocupacion_vivienda_colectiva;Material_predominante_techo_o_cubierta;Estado_techo_o_cubierta;Material_predominante_paredes_exteriores;Estado_paredes_exteriores;Material_predominante_piso;Estado_piso;El_agua_que_recibe_la_vivienda_es;El_agua_que_recibe_la_vivienda_proviene_o_es_suministrada_por;El_servicio_higienico_de_la_vivienda_es;Disponibilidad_de_energia_electrica_por_red_publica;Disponibilidad_de_otra_fuente_de_energia_electrica;Eliminacion_de_la_basura;Numero_cuartos;Todas_las_personas_comparten_un_mismo_gasto_para_la_alimentacion;Numero_hogares;Area_urbana_o_rural;CANTON;PARROQ;ID_VIV;Total_fallecidos_de_la_vivienda;Total_emigrantes_de_la_vivienda;Total_personas_de_la_vivienda;Condicion_ocupacion_de_la_vivienda_particular(recodificada);Numero_cuartos(recodificada);Registro_imputado_en_vivienda_ocupada_con_personas_ausentes
"Azuay";1;62;999;32;88;"Carretera";"Cuarto/s en casa de inquilinato";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Bueno";"Ladrillo o bloque";"Bueno";"Ladrillo o cemento";"Bueno";"No recibe agua por tubería, sino por otros medios";"Otras fuentes (río, vertiente, acequia, canal, grieta o agua lluvia)";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";2;"Si";1;"rural";"Cuenca";"Ricaurte";101629990320088;0;1;4;"Ocupada";"Dos cuartos";"No"
"Azuay";1;62;999;33;71;"Camino";"Mediagua";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Bueno";"Ladrillo o bloque";"Bueno";"Tabla sin tratar";"Malo";"No recibe agua por tubería, sino por otros medios";"Otras fuentes (río, vertiente, acequia, canal, grieta o agua lluvia)";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"La arroja en terreno baldío";2;"Si";1;"rural";"Cuenca";"Ricaurte";101629990330071;0;1;3;"Ocupada";"Dos cuartos";"No"
"Azuay";1;62;999;36;63;"Calle";"Departamento en casa o edificio";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";2;"Si";1;"rural";"Cuenca";"Ricaurte";101629990360063;0;1;3;"Ocupada";"Dos cuartos";"No"
"Azuay";1;62;999;39;25;"Camino";"Departamento en casa o edificio";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101629990390025;0;1;5;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;999;39;27;"Camino";"Departamento en casa o edificio";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";5;"Si";1;"rural";"Cuenca";"Ricaurte";101629990390027;0;1;3;"Ocupada";"Cinco cuartos";"No"
"Azuay";1;62;999;39;54;"Sendero";"Departamento en casa o edificio";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Regular";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"Por carro recolector";1;"Si";1;"rural";"Cuenca";"Ricaurte";101629990390054;0;1;4;"Ocupada";"Un cuarto";"No"
"Azuay";1;62;999;44;7;"Calle";"Departamento en casa o edificio";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";3;"Si";1;"rural";"Cuenca";"Ricaurte";101629990440007;0;1;2;"Ocupada";"Tres cuartos";"No"
"Azuay";1;62;999;48;22;"Callejon";"Departamento en casa o edificio";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Regular";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por contenedor municipal";6;"Si";1;"rural";"Cuenca";"Ricaurte";101629990480022;0;2;5;"Ocupada";"Seis o más cuartos";"No"
"Azuay";1;62;999;49;3;"Avenida";"Departamento en casa o edificio";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Regular";"Ladrillo o bloque";"Regular";"Ladrillo o cemento";"Regular";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101629990490003;0;1;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;999;50;46;"Avenida";"Departamento en casa o edificio";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Regular";"Ladrillo o bloque";"Regular";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";5;"Si";1;"rural";"Cuenca";"Ricaurte";101629990500046;0;1;4;"Ocupada";"Cinco cuartos";"No"
"Azuay";1;62;999;50;84;"Otro";"Departamento en casa o edificio";"Ocupada con personas presentes";"";"Hormigón (losa, cemento)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por contenedor municipal";4;"Si";1;"rural";"Cuenca";"Ricaurte";101629990500084;0;1;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;999;51;36;"Callejon";"Departamento en casa o edificio";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"Por carro recolector";6;"Si";1;"rural";"Cuenca";"Ricaurte";101629990510036;0;3;6;"Ocupada";"Seis o más cuartos";"No"
"Azuay";1;62;999;51;68;"Avenida";"Departamento en casa o edificio";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Malo";"Ladrillo o bloque";"Regular";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101629990510068;0;1;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;1;3;9;"Calle";"Otra vivienda colectiva";"";"Sin residentes habituales";"";"";"";"";"";"";"";"";"";"";"";"";;"";;"rural";"Cuenca";"Ricaurte";101620010030009;0;0;0;"";"";"No"
"Azuay";1;62;1;3;81;"Calle";"Otra vivienda colectiva";"";"Sin residentes habituales";"";"";"";"";"";"";"";"";"";"";"";"";;"";;"rural";"Cuenca";"Ricaurte";101620010030081;0;0;0;"";"";"No"
"Azuay";1;62;1;3;85;"Calle";"Otra vivienda colectiva";"";"Sin residentes habituales";"";"";"";"";"";"";"";"";"";"";"";"";;"";;"rural";"Cuenca";"Ricaurte";101620010030085;0;0;0;"";"";"No"
"Azuay";1;62;2;2;55;"Calle";"Convento o institución religiosa";"";"Con residentes habituales";"";"";"";"";"";"";"";"";"";"";"";"";;"";;"rural";"Cuenca";"Ricaurte";101620020020055;0;0;8;"";"";"No"
"Azuay";1;62;2;5;60;"Calle";"Cuartel militar, policía o bomberos";"";"Sin residentes habituales";"";"";"";"";"";"";"";"";"";"";"";"";;"";;"rural";"Cuenca";"Ricaurte";101620020050060;0;0;0;"";"";"No"
"Azuay";1;62;3;2;75;"Calle";"Otra vivienda colectiva";"";"Sin residentes habituales";"";"";"";"";"";"";"";"";"";"";"";"";;"";;"rural";"Cuenca";"Ricaurte";101620030020075;0;0;0;"";"";"No"
"Azuay";1;62;3;2;80;"Calle";"Otra vivienda colectiva";"";"Sin residentes habituales";"";"";"";"";"";"";"";"";"";"";"";"";;"";;"rural";"Cuenca";"Ricaurte";101620030020080;0;0;0;"";"";"No"
"Azuay";1;62;999;24;89;"Calle";"Centro de acogida y protección para niñas/os y adolescentes";"";"Sin residentes habituales";"";"";"";"";"";"";"";"";"";"";"";"";;"";;"rural";"Cuenca";"Ricaurte";101629990240089;0;0;0;"";"";"No"
"Azuay";1;62;999;50;5;"Avenida";"Otra vivienda colectiva";"";"Sin residentes habituales";"";"";"";"";"";"";"";"";"";"";"";"";;"";;"rural";"Cuenca";"Ricaurte";101629990500005;0;0;0;"";"";"No"
"Azuay";1;62;999;50;44;"Callejon";"Convento o institución religiosa";"";"Con residentes habituales";"";"";"";"";"";"";"";"";"";"";"";"";;"";;"rural";"Cuenca";"Ricaurte";101629990500044;0;0;7;"";"";"No"
"Azuay";1;62;999;50;72;"Callejon";"Otra vivienda colectiva";"";"Sin residentes habituales";"";"";"";"";"";"";"";"";"";"";"";"";;"";;"rural";"Cuenca";"Ricaurte";101629990500072;0;0;0;"";"";"No"
"Azuay";1;62;1;4;162;"Calle";"Otra vivienda particular";"Ocupada con personas presentes";"";"Otro material";"Bueno";"Otro material";"Regular";"Otro material";"Regular";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"Por carro recolector";3;"Si";1;"rural";"Cuenca";"Ricaurte";101620010040162;1;0;5;"Ocupada";"Tres cuartos";"No"
"Azuay";1;62;2;4;106;"Calle";"Mediagua";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Regular";"Panel prefabricado (yeso, fibrocemento, etc.)";"Bueno";"Tabla sin tratar";"Regular";"Por tubería, fuera del edificio, lote o terreno";"Empresa Pública/Municipio";"No tiene";"Si";"No dispone";"Por carro recolector";1;"Si";1;"rural";"Cuenca";"Ricaurte";101620020040106;1;0;1;"Ocupada";"Un cuarto";"No"
"Azuay";1;62;3;6;80;"Calle";"Cuarto/s en casa de inquilinato";"Ocupada con personas presentes";"";"Teja";"Malo";"Ladrillo o bloque";"Bueno";"Tabla sin tratar";"Regular";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";2;"Si";1;"rural";"Cuenca";"Ricaurte";101620030060080;1;0;5;"Ocupada";"Dos cuartos";"No"
"Azuay";1;62;4;4;29;"Calle";"Mediagua";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Duela, parquet, tablón o piso flotante";"Bueno";"Por tubería, fuera de la vivienda pero dentro del edificio, lote o terreno";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";2;"Si";1;"rural";"Cuenca";"Ricaurte";101620040040029;1;0;1;"Ocupada";"Dos cuartos";"No"
"Azuay";1;62;999;3;37;"Sendero";"Mediagua";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Malo";"Madera";"Malo";"Tabla sin tratar";"Regular";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"Por carro recolector";2;"Si";1;"rural";"Cuenca";"Ricaurte";101629990030037;1;0;2;"Ocupada";"Dos cuartos";"No"
"Azuay";1;62;999;3;66;"Camino";"Mediagua";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Malo";"Adobe o tapia";"Malo";"Tabla sin tratar";"Malo";"No recibe agua por tubería, sino por otros medios";"Pozo";"Letrina";"Si";"No dispone";"La entierra";2;"Si";1;"rural";"Cuenca";"Ricaurte";101629990030066;1;0;6;"Ocupada";"Dos cuartos";"No"
"Azuay";1;62;999;3;103;"Carretera";"Mediagua";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Regular";"Ladrillo o bloque";"Regular";"Ladrillo o cemento";"Bueno";"No recibe agua por tubería, sino por otros medios";"Otras fuentes (río, vertiente, acequia, canal, grieta o agua lluvia)";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"Por carro recolector";2;"Si";1;"rural";"Cuenca";"Ricaurte";101629990030103;1;0;3;"Ocupada";"Dos cuartos";"No"
"Azuay";1;62;999;13;29;"Calle";"Mediagua";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Malo";"Ladrillo o bloque";"Malo";"Tabla sin tratar";"Malo";"No recibe agua por tubería, sino por otros medios";"Otras fuentes (río, vertiente, acequia, canal, grieta o agua lluvia)";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"Por carro recolector";1;"Si";1;"rural";"Cuenca";"Ricaurte";101629990130029;1;0;2;"Ocupada";"Un cuarto";"No"
"Azuay";1;62;999;15;99;"Sendero";"Mediagua";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Regular";"Ladrillo o bloque";"Regular";"Duela, parquet, tablón o piso flotante";"Malo";"Por tubería, fuera de la vivienda pero dentro del edificio, lote o terreno";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, con descarga directa al mar, río, lago o quebrada";"Si";"No dispone";"La quema";1;"Si";1;"rural";"Cuenca";"Ricaurte";101629990150099;1;0;1;"Ocupada";"Un cuarto";"No"
"Azuay";1;62;999;19;15;"Calle";"Mediagua";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Regular";"Hormigón";"Regular";"Ladrillo o cemento";"Bueno";"Por tubería, dentro de la vivienda";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"Por carro recolector";2;"Si";1;"rural";"Cuenca";"Ricaurte";101629990190015;1;0;3;"Ocupada";"Dos cuartos";"No"
"Azuay";1;62;999;31;45;"Sendero";"Mediagua";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Regular";"Ladrillo o bloque";"Regular";"Duela, parquet, tablón o piso flotante";"Regular";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";2;"Si";1;"rural";"Cuenca";"Ricaurte";101629990310045;1;0;4;"Ocupada";"Dos cuartos";"No"
"Azuay";1;62;999;39;57;"Camino";"Mediagua";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";2;"Si";1;"rural";"Cuenca";"Ricaurte";101629990390057;1;0;2;"Ocupada";"Dos cuartos";"No"
"Azuay";1;62;999;43;20;"Camino";"Mediagua";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Malo";"Ladrillo o bloque";"Malo";"Tierra";"Malo";"Por tubería, fuera de la vivienda pero dentro del edificio, lote o terreno";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a pozo séptico";"Si";"No dispone";"La quema";2;"Si";1;"rural";"Cuenca";"Ricaurte";101629990430020;1;0;3;"Ocupada";"Dos cuartos";"No"
"Azuay";1;62;1;2;3;"Calle";"Covacha";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Regular";"Otro material";"Regular";"Ladrillo o cemento";"Regular";"Por tubería, fuera de la vivienda pero dentro del edificio, lote o terreno";"Otras fuentes (río, vertiente, acequia, canal, grieta o agua lluvia)";"No tiene";"Si";"Planta eléctrica (generador de luz)?";"La quema";1;"Si";1;"rural";"Cuenca";"Ricaurte";101620010020003;0;0;5;"Ocupada";"Un cuarto";"No"
"Azuay";1;62;1;2;16;"Calle";"Otra vivienda particular";"Ocupada con personas presentes";"";"Otro material";"Regular";"Otro material";"Regular";"Otro material";"Regular";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"Planta eléctrica (generador de luz)?";"Por carro recolector";1;"Si";1;"rural";"Cuenca";"Ricaurte";101620010020016;0;0;1;"Ocupada";"Un cuarto";"No"
"Azuay";1;62;1;2;87;"Calle";"Rancho";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Regular";"Madera";"Regular";"Tabla sin tratar";"Regular";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";3;"Si";1;"rural";"Cuenca";"Ricaurte";101620010020087;0;0;5;"Ocupada";"Tres cuartos";"No"
"Azuay";1;62;1;5;25;"Calle";"Rancho";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Bueno";"Madera";"Regular";"Otro material";"Malo";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";1;"Si";1;"rural";"Cuenca";"Ricaurte";101620010050025;0;0;2;"Ocupada";"Un cuarto";"No"
"Azuay";1;62;1;7;89;"Calle";"Covacha";"Desocupada";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";;"rural";"Cuenca";"Ricaurte";101620010070089;0;0;0;"Desocupada";"";"No"
"Azuay";1;62;2;4;54;"Avenida";"Choza";"Desocupada";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";;"rural";"Cuenca";"Ricaurte";101620020040054;0;0;0;"Desocupada";"";"No"
"Azuay";1;62;2;4;55;"Avenida";"Choza";"Desocupada";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";;"rural";"Cuenca";"Ricaurte";101620020040055;0;0;0;"Desocupada";"";"No"
"Azuay";1;62;2;6;65;"Camino";"Choza";"Desocupada";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";;"rural";"Cuenca";"Ricaurte";101620020060065;0;0;0;"Desocupada";"";"No"
"Azuay";1;62;3;1;54;"Calle";"Choza";"Ocupada con personas presentes";"";"Palma, paja u hoja";"Regular";"Caña revestida o bahareque";"Regular";"Ladrillo o cemento";"Bueno";"Por tubería, fuera de la vivienda pero dentro del edificio, lote o terreno";"Juntas de Agua/Organizaciones comunitarias/GAD parroquial";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"Planta eléctrica (generador de luz)?";"Por carro recolector";1;"No";2;"rural";"Cuenca";"Ricaurte";101620030010054;0;0;5;"Ocupada";"Un cuarto";"No"
"Azuay";1;62;3;2;36;"Carretera";"Choza";"Ocupada con personas presentes";"";"Palma, paja u hoja";"Malo";"Caña revestida o bahareque";"Malo";"Tierra";"Malo";"No recibe agua por tubería, sino por otros medios";"Otras fuentes (río, vertiente, acequia, canal, grieta o agua lluvia)";"No tiene";"No";"No dispone";"La quema";1;"Si";1;"rural";"Cuenca";"Ricaurte";101620030020036;0;0;1;"Ocupada";"Un cuarto";"No"
"Azuay";1;62;3;4;3;"Calle";"Covacha";"Desocupada";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";;"rural";"Cuenca";"Ricaurte";101620030040003;0;0;0;"Desocupada";"";"No"
"Azuay";1;62;3;7;117;"Calle";"Covacha";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Regular";"Otro material";"Regular";"Ladrillo o cemento";"Regular";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";1;"Si";1;"rural";"Cuenca";"Ricaurte";101620030070117;0;0;1;"Ocupada";"Un cuarto";"No"
"Azuay";1;62;3;7;132;"Calle";"Covacha";"De temporada o vacacional";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";;"rural";"Cuenca";"Ricaurte";101620030070132;0;0;0;"De temporada o vacacional";"";"No"
"Azuay";1;62;4;1;104;"Calle";"Otra vivienda particular";"Desocupada";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";;"rural";"Cuenca";"Ricaurte";101620040010104;0;0;0;"Desocupada";"";"No"
"Azuay";1;62;4;1;109;"Calle";"Choza";"Desocupada";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";;"rural";"Cuenca";"Ricaurte";101620040010109;0;0;0;"Desocupada";"";"No"
"Azuay";1;62;4;4;3;"Calle";"Otra vivienda particular";"Ocupada con personas presentes";"";"Otro material";"Regular";"Otro material";"Regular";"Otro material";"Regular";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";2;"Si";1;"rural";"Cuenca";"Ricaurte";101620040040003;0;0;1;"Ocupada";"Dos cuartos";"No"
"Azuay";1;62;4;4;23;"Calle";"Rancho";"Ocupada con personas presentes";"";"Zinc, aluminio (lámina o plancha metálica)";"Malo";"Madera";"Regular";"Tabla sin tratar";"Regular";"No recibe agua por tubería, sino por otros medios";"Pozo";"No tiene";"No";"No dispone";"La quema";2;"Si";1;"rural";"Cuenca";"Ricaurte";101620040040023;0;0;6;"Ocupada";"Dos cuartos";"No"
