Provincia;Identificador_Canton;Identificador_Parroquia;Zona;Sector;Numero_vivienda;Numero_hogar;Numero_dormitorios;Cuarto_espacio_exclusivo_para_cocinar;Disponibilidad_servicio_higiénico_inodoro_escusado;Disponibilidad_espacio_con_instalaciones_o_ducha_para_bañarse;Principal_combustible_o_energía_para_cocinar;Agua_que_beben_los_miembros_hogar;Acostumbra_separar_la_basura_orgánica_e_inorgánica;Acostumbra_separar_desperdicios_para_dar_a_los_animales_plantas;Acostumbra_separar_papel_cartón_plástico_o_vidrio_para_vender_regalar_reutilizar;Tiene_este_hogar_perros;Número_perros;Tiene_este_hogar_gatos;Número_gatos;Tenencia_propiedad_de_la_vivienda;Dispone_servicio_de_teléfono_convencional;Dispone_servicio_de_teléfono_celular;Dispone_servicio_de_televisión_pagada;Dispone_servicio_de_internet_fijo;Dispone_computadora;Dispone_refrigeradora;Dispone_máquina_lavadora_de_ropa;Dispone_máquina_secadora_de_ropa;Dispone_horno_microondas;Dispone_máquina_extractora_de_olores;Dispone_automóvil_o_camioneta_para_uso_exclusivo;Dispone_motocicleta_para_uso_exclusivo;Alguna_persona_falleció_en_los_últimos_tres_años(enero_2020);Número_personas_fallecidas;Alguna_persona_viajó_a_otro_país_y_todavía_no_regresa(nov._2010);Numero_personas_emigrantes;Total_hombres_en_el_hogar;Total_mujeres_en_el_hogar;Total_personas_en_el_hogar;Existe_alguna_persona_que_no_haya_sido_mencionada_en_el_hogar;Area_urbana_o_rural;CANTON;PARROQ;ID_VIV;ID_HOG;Numero_dormitorios(recodificada);Registro_imputado_en_vivienda_ocupada_con_personas_ausentes;TipoPareja;TipoDeHogar
"Azuay";1;62;999;43;52;1;6;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"Si";5;"Si";1;"Propia y la esta pagando";"Si";"Si";"No";"Si";"No";"Si";"Si";"No";"Si";"Si";"Si";"No";"Se ignora";;"Se ignora";;4;2;6;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990430052;10162999043005201;"Seis o mas dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;46;6;1;6;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"Si";2;"Si";1;"Propia y totalmente pagada";"Si";"Si";"No";"Si";"No";"Si";"No";"No";"No";"Si";"Si";"No";"Se ignora";;"Se ignora";;4;3;7;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990460006;10162999046000601;"Seis o mas dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;49;34;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"Si";1;"Propia y totalmente pagada";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"Si";"Si";"Si";"Si";"Se ignora";;"Se ignora";;1;2;3;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990490034;10162999049003401;"Un dormitorio";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;49;73;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"Si";4;"Si";1;"Propia y totalmente pagada";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Si";"No";"Se ignora";;"Se ignora";;1;1;2;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990490073;10162999049007301;"Dos dormitorios";"Si";"";"Nuclear"
"Azuay";1;62;999;50;27;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";3;"Si";1;"Propia y totalmente pagada";"No";"Si";"Si";"Si";"Si";"Si";"Si";"No";"Si";"No";"Si";"No";"Se ignora";;"Se ignora";;2;1;3;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990500027;10162999050002701;"Dos dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;50;47;1;5;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"Si";5;"Si";1;"Propia y totalmente pagada";"Si";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"Si";"No";"Se ignora";;"Se ignora";;3;3;6;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990500047;10162999050004701;"Cinco dormitorios";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;52;29;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"Si";2;"Si";1;"Propia(regala,donada,heredada o por posesion)";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"No";"No";"Se ignora";;"Se ignora";;3;2;5;"Se ignora";"Area Rural";"Cuenca";"Ricaurte";101629990520029;10162999052002901;"Un dormitorio";"Si";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;1;2;91;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"Si";1;"Si";1;"Arrendada/anticresis";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;0;4;4;"No";"Area Rural";"Cuenca";"Ricaurte";101620010020091;10162001002009101;"Un dormitorio";"No";"";"Nuclear"
"Azuay";1;62;1;3;38;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";2;"Si";1;"Arrendada/anticresis";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;2;4;6;"No";"Area Rural";"Cuenca";"Ricaurte";101620010030038;10162001003003801;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;1;3;115;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"Si";"Si";1;"Si";1;"Arrendada/anticresis";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;2;2;4;"No";"Area Rural";"Cuenca";"Ricaurte";101620010030115;10162001003011501;"Un dormitorio";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;1;5;20;1;3;"No";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"Si";2;"Si";1;"Propia y la esta pagando";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;0;4;4;"No";"Area Rural";"Cuenca";"Ricaurte";101620010050020;10162001005002001;"Tres dormitorios";"No";"";"Nuclear"
"Azuay";1;62;1;5;24;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"Si";"Si";2;"Si";1;"Propia(regala,donada,heredada o por posesion)";"No";"No";"No";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";;"No";;0;3;3;"No";"Area Rural";"Cuenca";"Ricaurte";101620010050024;10162001005002401;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;2;3;30;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"Si";1;"Prestada o cedida(no paga)";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;3;3;6;"No";"Area Rural";"Cuenca";"Ricaurte";101620020030030;10162002003003001;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;2;3;118;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"Si";1;"Arrendada/anticresis";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;2;2;4;"No";"Area Rural";"Cuenca";"Ricaurte";101620020030118;10162002003011801;"Un dormitorio";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;2;7;138;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"No";"No";;"Si";1;"Arrendada/anticresis";"No";"Si";"Si";"Si";"Si";"No";"Si";"No";"No";"No";"Si";"No";"No";;"No";;4;3;7;"No";"Area Rural";"Cuenca";"Ricaurte";101620020070138;10162002007013801;"Un dormitorio";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;3;1;8;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"Si";"Si";1;"Si";1;"Propia y totalmente pagada";"Si";"Si";"No";"Si";"No";"No";"No";"No";"Si";"No";"No";"No";"Si";1;"No";;2;1;3;"No";"Area Rural";"Cuenca";"Ricaurte";101620030010008;10162003001000801;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;3;4;106;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"No";"Si";"No";;"Si";1;"Arrendada/anticresis";"No";"Si";"Si";"Si";"No";"No";"Si";"No";"No";"No";"No";"No";"No";;"No";;2;2;4;"No";"Area Rural";"Cuenca";"Ricaurte";101620030040106;10162003004010601;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;3;8;64;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"Si";1;"Prestada o cedida(no paga)";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;2;3;5;"No";"Area Rural";"Cuenca";"Ricaurte";101620030080064;10162003008006401;"Tres dormitorios";"No";"";"Nuclear"
"Azuay";1;62;4;2;79;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"Si";1;"Si";1;"Arrendada/anticresis";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;1;2;3;"No";"Area Rural";"Cuenca";"Ricaurte";101620040020079;10162004002007901;"Un dormitorio";"No";"";"Extenso"
"Azuay";1;62;4;4;130;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"No";"No";;"Si";1;"Arrendada/anticresis";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;0;2;2;"No";"Area Rural";"Cuenca";"Ricaurte";101620040040130;10162004004013001;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;4;5;243;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"Si";1;"Arrendada/anticresis";"No";"Si";"No";"Si";"No";"No";"No";"No";"Si";"No";"No";"No";"No";;"No";;2;1;3;"No";"Area Rural";"Cuenca";"Ricaurte";101620040050243;10162004005024301;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;4;6;20;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";2;"Si";1;"Arrendada/anticresis";"Si";"Si";"No";"Si";"Si";"No";"Si";"No";"Si";"No";"Si";"No";"No";;"No";;2;3;5;"No";"Area Rural";"Cuenca";"Ricaurte";101620040060020;10162004006002001;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;4;6;88;1;1;"No";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"Si";1;"Propia y totalmente pagada";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Si";1;"No";;0;2;2;"No";"Area Rural";"Cuenca";"Ricaurte";101620040060088;10162004006008801;"Un dormitorio";"No";"";"Nuclear"
"Azuay";1;62;5;5;125;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"Si";1;"Propia y totalmente pagada";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;2;0;2;"No";"Area Rural";"Cuenca";"Ricaurte";101620050050125;10162005005012501;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;5;6;10;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"No";;"Si";1;"Arrendada/anticresis";"No";"Si";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;0;1;1;"No";"Area Rural";"Cuenca";"Ricaurte";101620050060010;10162005006001001;"Un dormitorio";"No";"";"Unipersonal"
"Azuay";1;62;999;1;13;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"No";"Si";3;"Si";1;"Propia y totalmente pagada";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;0;1;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990010013;10162999001001301;"Un dormitorio";"No";"";"Unipersonal"
"Azuay";1;62;999;2;42;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"No";"Si";2;"Si";1;"Propia(regala,donada,heredada o por posesion)";"No";"Si";"No";"Si";"Si";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;4;2;6;"No";"Area Rural";"Cuenca";"Ricaurte";101629990020042;10162999002004201;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;3;9;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";2;"Si";1;"Arrendada/anticresis";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;2;1;3;"No";"Area Rural";"Cuenca";"Ricaurte";101629990030009;10162999003000901;"Un dormitorio";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;3;24;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"Si";"Si";1;"Si";1;"Prestada o cedida(no paga)";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;2;2;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990030024;10162999003002401;"Un dormitorio";"No";"";"Nuclear"
"Azuay";1;62;999;4;47;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"No";"Si";1;"Si";1;"Arrendada/anticresis";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Si";"No";;"No";;5;1;6;"No";"Area Rural";"Cuenca";"Ricaurte";101629990040047;10162999004004701;"Un dormitorio";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;4;59;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"Si";3;"Si";1;"Propia(regala,donada,heredada o por posesion)";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;0;2;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990040059;10162999004005901;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;6;7;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"Si";1;"Si";1;"Prestada o cedida(no paga)";"No";"No";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;2;1;3;"No";"Area Rural";"Cuenca";"Ricaurte";101629990060007;10162999006000701;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;8;52;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"No";"Si";1;"Si";1;"Prestada o cedida(no paga)";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;3;2;5;"No";"Area Rural";"Cuenca";"Ricaurte";101629990080052;10162999008005201;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;9;67;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"Si";2;"Si";1;"Por servicios";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;0;2;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990090067;10162999009006701;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;10;112;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"Si";2;"Si";1;"Propia(regala,donada,heredada o por posesion)";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990100112;10162999010011201;"Un dormitorio";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;12;28;1;2;"No";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"No";"Si";"Si";2;"Si";1;"Arrendada/anticresis";"No";"Si";"No";"No";"Si";"No";"Si";"No";"No";"No";"Si";"Si";"No";;"No";;1;3;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990120028;10162999012002801;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;16;50;1;2;"No";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"Si";1;"Propia y totalmente pagada";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;2;0;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990160050;10162999016005001;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;17;6;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"Si";1;"Propia y totalmente pagada";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"Si";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990170006;10162999017000601;"Un dormitorio";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;25;46;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";2;"Si";1;"Propia y totalmente pagada";"No";"Si";"No";"Si";"No";"No";"Si";"No";"No";"No";"Si";"No";"Si";1;"No";;0;1;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990250046;10162999025004601;"Tres dormitorios";"No";"";"Unipersonal"
"Azuay";1;62;999;26;89;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"No";"No";;"Si";1;"Prestada o cedida(no paga)";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;1;0;1;"No";"Area Rural";"Cuenca";"Ricaurte";101629990260089;10162999026008901;"Un dormitorio";"No";"";"Unipersonal"
"Azuay";1;62;999;27;67;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"Si";"Si";1;"Si";1;"Propia y la esta pagando";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"Si";"No";"No";;"No";;3;4;7;"No";"Area Rural";"Cuenca";"Ricaurte";101629990270067;10162999027006701;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;31;61;1;1;"No";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"Si";2;"Si";1;"Prestada o cedida(no paga)";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;2;2;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990310061;10162999031006101;"Un dormitorio";"No";"";"Nuclear"
"Azuay";1;62;999;31;78;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"Si";2;"Si";1;"Propia(regala,donada,heredada o por posesion)";"Si";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;1;3;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990310078;10162999031007801;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;32;79;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";4;"Si";1;"Propia y totalmente pagada";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;2;1;3;"No";"Area Rural";"Cuenca";"Ricaurte";101629990320079;10162999032007901;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;37;47;1;1;"No";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"Si";"Si";1;"Si";1;"Propia y totalmente pagada";"Si";"Si";"No";"Si";"No";"No";"No";"Si";"No";"Si";"Si";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990370047;10162999037004701;"Un dormitorio";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;41;15;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"No";;"Si";1;"Arrendada/anticresis";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;3;2;5;"No";"Area Rural";"Cuenca";"Ricaurte";101629990410015;10162999041001501;"Un dormitorio";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;41;98;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";2;"Si";1;"Propia y totalmente pagada";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"Si";"No";"No";;"No";;2;2;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990410098;10162999041009801;"Dos dormitorios";"No";"";"Extenso"
"Azuay";1;62;999;45;16;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"Si";3;"Si";1;"Arrendada/anticresis";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"Si";"Si";"No";;"No";;2;2;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990450016;10162999045001601;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;47;33;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"No";;"Si";1;"Arrendada/anticresis";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;3;2;5;"No";"Area Rural";"Cuenca";"Ricaurte";101629990470033;10162999047003301;"Tres dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;47;72;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";3;"Si";1;"Prestada o cedida(no paga)";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"Si";"No";"No";;"No";;1;2;3;"No";"Area Rural";"Cuenca";"Ricaurte";101629990470072;10162999047007201;"Dos dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;49;75;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"Si";4;"Si";1;"Propia y totalmente pagada";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"Si";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990490075;10162999049007501;"Dos dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;51;73;1;4;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"Si";1;"Si";1;"Arrendada/anticresis";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"No";"No";"No";;"No";;7;3;10;"No";"Area Rural";"Cuenca";"Ricaurte";101629990510073;10162999051007301;"Cuatro dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;53;11;1;1;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"Si";1;"Arrendada/anticresis";"No";"Si";"No";"Si";"No";"No";"No";"No";"No";"No";"Si";"No";"No";;"No";;1;3;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990530011;10162999053001101;"Un dormitorio";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;1;3;120;1;4;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"Si";1;"Propia y totalmente pagada";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"No";"Si";"Si";"Si";"No";"Si";1;"No";;1;4;5;"No";"Area Rural";"Cuenca";"Ricaurte";101620010030120;10162001003012001;"Cuatro dormitorios";"No";"";"Nuclear"
"Azuay";1;62;1;7;67;1;2;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"Si";3;"Si";1;"Propia y totalmente pagada";"Si";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"No";"No";"Si";1;"No";;1;3;4;"No";"Area Rural";"Cuenca";"Ricaurte";101620010070067;10162001007006701;"Dos dormitorios";"No";"";"Nuclear"
